_raw,_time,host,source,sourcetype,index,,
"{""device"": ""AP11-15.site1"", ""kpi"": ""rf_retryRate_2.4GHz"", ""site"": ""RAW_site1"", ""value"": 182.42}",2019-01-17T06:21:33.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP11-15.site1"", ""kpi"": ""rf_retryRate_5GHz"", ""site"": ""RAW_site1"", ""value"": 178.88}",2019-01-17T06:21:32.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP05-14.site1"", ""kpi"": ""rf_retryRate_5GHz"", ""site"": ""RAW_site1"", ""value"": 187.57}",2019-01-17T06:21:32.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP06-13.site1"", ""kpi"": ""rf_retryRate_2.4GHz"", ""site"": ""RAW_site1"", ""value"": 188.4}",2019-01-17T06:21:32.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP06-13.site1"", ""kpi"": ""rf_retryRate_5GHz"", ""site"": ""RAW_site1"", ""value"": 181.95}",2019-01-17T06:21:32.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP17-08.site1"", ""kpi"": ""rf_retryRate_5GHz"", ""site"": ""RAW_site1"", ""value"": 191.28}",2019-01-17T06:21:32.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP10-01.site1"", ""kpi"": ""rf_retryRate_5GHz"", ""site"": ""RAW_site1"", ""value"": 150.0}",2019-01-17T06:21:30.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP10-19.site1"", ""kpi"": ""ethThroughputWLC_TX"", ""site"": ""RAW_site1"", ""value"": 0.0}",2019-01-17T06:21:30.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP01-17.site1"", ""kpi"": ""rf_retryRate_2.4GHz"", ""site"": ""RAW_site1"", ""value"": 114.77}",2019-01-17T06:21:30.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP01-17.site1"", ""kpi"": ""rf_retryRate_5GHz"", ""site"": ""RAW_site1"", ""value"": 151.09}",2019-01-17T06:21:30.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP03-15.site1"", ""kpi"": ""rf_retryRate_2.4GHz"", ""site"": ""RAW_site1"", ""value"": 193.92}",2019-01-17T06:21:30.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP03-15.site1"", ""kpi"": ""rf_retryRate_5GHz"", ""site"": ""RAW_site1"", ""value"": 173.82}",2019-01-17T06:21:30.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP04-01.site1"", ""kpi"": ""rf_retryRate_5GHz"", ""site"": ""RAW_site1"", ""value"": 1.77}",2019-01-17T06:21:29.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP05-17.site1"", ""kpi"": ""rf_retryRate_2.4GHz"", ""site"": ""RAW_site1"", ""value"": 155.17}",2019-01-17T06:21:29.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP16-13.site1"", ""kpi"": ""rf_retryRate_2.4GHz"", ""site"": ""RAW_site1"", ""value"": 194.44}",2019-01-17T06:21:29.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP16-13.site1"", ""kpi"": ""rf_retryRate_5GHz"", ""site"": ""RAW_site1"", ""value"": 186.98}",2019-01-17T06:21:28.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP05-17.site1"", ""kpi"": ""rf_retryRate_5GHz"", ""site"": ""RAW_site1"", ""value"": 170.5}",2019-01-17T06:21:28.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP10-17.site1"", ""kpi"": ""rf_retryRate_2.4GHz"", ""site"": ""RAW_site1"", ""value"": 162.5}",2019-01-17T06:21:28.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP10-17.site1"", ""kpi"": ""rf_retryRate_5GHz"", ""site"": ""RAW_site1"", ""value"": 114.15}",2019-01-17T06:21:27.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP01-18.site1"", ""kpi"": ""rf_retryRate_2.4GHz"", ""site"": ""RAW_site1"", ""value"": 166.84}",2019-01-17T06:21:27.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP01-18.site1"", ""kpi"": ""rf_retryRate_5GHz"", ""site"": ""RAW_site1"", ""value"": 168.92}",2019-01-17T06:21:27.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP12-13.site1"", ""kpi"": ""rf_retryRate_2.4GHz"", ""site"": ""RAW_site1"", ""value"": 188.3}",2019-01-17T06:21:27.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP12-13.site1"", ""kpi"": ""rf_retryRate_5GHz"", ""site"": ""RAW_site1"", ""value"": 147.41}",2019-01-17T06:21:27.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP03-19.site1"", ""kpi"": ""rf_channelUtilization_5GHz"", ""site"": ""RAW_site1"", ""value"": 0.0}",2019-01-17T06:21:27.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP13-09.site1"", ""kpi"": ""rf_retryRate_2.4GHz"", ""site"": ""RAW_site1"", ""value"": 198.92}",2019-01-17T06:21:27.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP13-09.site1"", ""kpi"": ""rf_retryRate_5GHz"", ""site"": ""RAW_site1"", ""value"": 192.45}",2019-01-17T06:21:27.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP15-08.site1"", ""kpi"": ""rf_retryRate_5GHz"", ""site"": ""RAW_site1"", ""value"": 0.76}",2019-01-17T06:21:27.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP18-18.site1"", ""kpi"": ""rf_retryRate_5GHz"", ""site"": ""RAW_site1"", ""value"": 174.31}",2019-01-17T06:21:27.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP08-15.site1"", ""kpi"": ""rf_retryRate_2.4GHz"", ""site"": ""RAW_site1"", ""value"": 188.89}",2019-01-17T06:21:26.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP08-15.site1"", ""kpi"": ""rf_retryRate_5GHz"", ""site"": ""RAW_site1"", ""value"": 169.48}",2019-01-17T06:21:26.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP03-19.site1"", ""kpi"": ""rf_retryRate_2.4GHz"", ""site"": ""RAW_site1"", ""value"": 0.0}",2019-01-17T06:21:26.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP03-19.site1"", ""kpi"": ""rf_retryRate_5GHz"", ""site"": ""RAW_site1"", ""value"": 178.84}",2019-01-17T06:21:26.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP08-12.site1"", ""kpi"": ""rf_retryRate_2.4GHz"", ""site"": ""RAW_site1"", ""value"": 136.77}",2019-01-17T06:21:26.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP08-12.site1"", ""kpi"": ""rf_retryRate_5GHz"", ""site"": ""RAW_site1"", ""value"": 172.64}",2019-01-17T06:21:25.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP07-15.site1"", ""kpi"": ""rf_retryRate_5GHz"", ""site"": ""RAW_site1"", ""value"": 170.72}",2019-01-17T06:21:25.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP16-18.site1"", ""kpi"": ""rf_retryRate_2.4GHz"", ""site"": ""RAW_site1"", ""value"": 184.33}",2019-01-17T06:21:25.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP16-18.site1"", ""kpi"": ""rf_retryRate_5GHz"", ""site"": ""RAW_site1"", ""value"": 137.14}",2019-01-17T06:21:25.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP09-16.site1"", ""kpi"": ""rf_retryRate_2.4GHz"", ""site"": ""RAW_site1"", ""value"": 183.6}",2019-01-17T06:21:25.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP09-16.site1"", ""kpi"": ""rf_retryRate_5GHz"", ""site"": ""RAW_site1"", ""value"": 154.38}",2019-01-17T06:21:25.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP12-15.site1"", ""kpi"": ""rf_retryRate_2.4GHz"", ""site"": ""RAW_site1"", ""value"": 181.09}",2019-01-17T06:21:24.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP12-15.site1"", ""kpi"": ""rf_retryRate_5GHz"", ""site"": ""RAW_site1"", ""value"": 161.34}",2019-01-17T06:21:24.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP09-01.site1"", ""kpi"": ""rf_retryRate_2.4GHz"", ""site"": ""RAW_site1"", ""value"": 168.97}",2019-01-17T06:21:24.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP07-12.site1"", ""kpi"": ""rf_retryRate_5GHz"", ""site"": ""RAW_site1"", ""value"": 193.56}",2019-01-17T06:21:24.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP03-09.site1"", ""kpi"": ""rf_retryRate_5GHz"", ""site"": ""RAW_site1"", ""value"": 135.06}",2019-01-17T06:21:23.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP08-13.site1"", ""kpi"": ""rf_retryRate_2.4GHz"", ""site"": ""RAW_site1"", ""value"": 136.6}",2019-01-17T06:21:23.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP08-13.site1"", ""kpi"": ""rf_retryRate_5GHz"", ""site"": ""RAW_site1"", ""value"": 132.78}",2019-01-17T06:21:23.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP15-17.site1"", ""kpi"": ""rf_retryRate_5GHz"", ""site"": ""RAW_site1"", ""value"": 179.38}",2019-01-17T06:21:23.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP04-16.site1"", ""kpi"": ""rf_retryRate_5GHz"", ""site"": ""RAW_site1"", ""value"": 175.26}",2019-01-17T06:21:23.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP11-16.site1"", ""kpi"": ""rf_retryRate_2.4GHz"", ""site"": ""RAW_site1"", ""value"": 193.5}",2019-01-17T06:21:22.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP11-16.site1"", ""kpi"": ""rf_retryRate_5GHz"", ""site"": ""RAW_site1"", ""value"": 35.8}",2019-01-17T06:21:22.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP12-12.site1"", ""kpi"": ""rf_retryRate_5GHz"", ""site"": ""RAW_site1"", ""value"": 185.46}",2019-01-17T06:21:22.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP07-19.site1"", ""kpi"": ""rf_retryRate_2.4GHz"", ""site"": ""RAW_site1"", ""value"": 191.26}",2019-01-17T06:21:22.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP07-19.site1"", ""kpi"": ""rf_retryRate_5GHz"", ""site"": ""RAW_site1"", ""value"": 171.17}",2019-01-17T06:21:22.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP13-08.site1"", ""kpi"": ""rf_retryRate_5GHz"", ""site"": ""RAW_site1"", ""value"": 188.82}",2019-01-17T06:21:22.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP11-11.site1"", ""kpi"": ""rf_retryRate_5GHz"", ""site"": ""RAW_site1"", ""value"": 184.08}",2019-01-17T06:21:22.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP11-11.site1"", ""kpi"": ""ethThroughputWLC_RX"", ""site"": ""RAW_site1"", ""value"": 0.0}",2019-01-17T06:21:21.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP15-15.site1"", ""kpi"": ""rf_retryRate_2.4GHz"", ""site"": ""RAW_site1"", ""value"": 194.97}",2019-01-17T06:21:21.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP15-15.site1"", ""kpi"": ""rf_retryRate_5GHz"", ""site"": ""RAW_site1"", ""value"": 164.62}",2019-01-17T06:21:20.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP08-01.site1"", ""kpi"": ""rf_retryRate_2.4GHz"", ""site"": ""RAW_site1"", ""value"": 173.5}",2019-01-17T06:21:20.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP06-12.site1"", ""kpi"": ""rf_retryRate_5GHz"", ""site"": ""RAW_site1"", ""value"": 176.46}",2019-01-17T06:21:19.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP02-18.site1"", ""kpi"": ""rf_retryRate_5GHz"", ""site"": ""RAW_site1"", ""value"": 172.61}",2019-01-17T06:21:19.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP07-16.site1"", ""kpi"": ""rf_retryRate_2.4GHz"", ""site"": ""RAW_site1"", ""value"": 181.79}",2019-01-17T06:21:19.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP07-16.site1"", ""kpi"": ""rf_retryRate_5GHz"", ""site"": ""RAW_site1"", ""value"": 117.78}",2019-01-17T06:21:19.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP07-14.site1"", ""kpi"": ""rf_retryRate_2.4GHz"", ""site"": ""RAW_site1"", ""value"": 179.81}",2019-01-17T06:21:19.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP07-14.site1"", ""kpi"": ""rf_retryRate_5GHz"", ""site"": ""RAW_site1"", ""value"": 187.02}",2019-01-17T06:21:19.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP18-09.site1"", ""kpi"": ""rf_retryRate_5GHz"", ""site"": ""RAW_site1"", ""value"": 162.45}",2019-01-17T06:21:19.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP07-13.site1"", ""kpi"": ""rf_retryRate_5GHz"", ""site"": ""RAW_site1"", ""value"": 189.16}",2019-01-17T06:21:19.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP04-17.site1"", ""kpi"": ""rf_retryRate_2.4GHz"", ""site"": ""RAW_site1"", ""value"": 189.95}",2019-01-17T06:21:19.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP04-17.site1"", ""kpi"": ""rf_retryRate_5GHz"", ""site"": ""RAW_site1"", ""value"": 14.71}",2019-01-17T06:21:18.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP12-09.site1"", ""kpi"": ""rf_retryRate_2.4GHz"", ""site"": ""RAW_site1"", ""value"": 197.44}",2019-01-17T06:21:18.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP12-09.site1"", ""kpi"": ""rf_retryRate_5GHz"", ""site"": ""RAW_site1"", ""value"": 191.35}",2019-01-17T06:21:18.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP11-12.site1"", ""kpi"": ""rf_retryRate_2.4GHz"", ""site"": ""RAW_site1"", ""value"": 102.34}",2019-01-17T06:21:18.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP11-12.site1"", ""kpi"": ""rf_retryRate_5GHz"", ""site"": ""RAW_site1"", ""value"": 177.46}",2019-01-17T06:21:18.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP12-19.site1"", ""kpi"": ""rf_retryRate_2.4GHz"", ""site"": ""RAW_site1"", ""value"": 196.08}",2019-01-17T06:21:18.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP12-19.site1"", ""kpi"": ""rf_retryRate_5GHz"", ""site"": ""RAW_site1"", ""value"": 169.89}",2019-01-17T06:21:18.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP15-16.site1"", ""kpi"": ""rf_retryRate_2.4GHz"", ""site"": ""RAW_site1"", ""value"": 186.65}",2019-01-17T06:21:18.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP15-16.site1"", ""kpi"": ""rf_retryRate_5GHz"", ""site"": ""RAW_site1"", ""value"": 122.28}",2019-01-17T06:21:17.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP16-12.site1"", ""kpi"": ""rf_retryRate_5GHz"", ""site"": ""RAW_site1"", ""value"": 187.2}",2019-01-17T06:21:17.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP15-09.site1"", ""kpi"": ""clientCount_5GHz_band_1"", ""site"": ""RAW_site1"", ""value"": 3}",2019-01-17T06:21:17.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP15-09.site1"", ""kpi"": ""clientCount"", ""site"": ""RAW_site1"", ""value"": 3}",2019-01-17T06:21:17.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP15-09.site1"", ""kpi"": ""clientCount_5GHz"", ""site"": ""RAW_site1"", ""value"": 3}",2019-01-17T06:21:17.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP15-11.site1"", ""kpi"": ""cpuUtilization"", ""site"": ""RAW_site1"", ""value"": 0.0}",2019-01-17T06:21:16.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP15-09.site1"", ""kpi"": ""rf_retryRate_2.4GHz"", ""site"": ""RAW_site1"", ""value"": 184.63}",2019-01-17T06:21:16.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP15-09.site1"", ""kpi"": ""rf_retryRate_5GHz"", ""site"": ""RAW_site1"", ""value"": 163.43}",2019-01-17T06:21:16.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP10-10.site1"", ""kpi"": ""rf_retryRate_2.4GHz"", ""site"": ""RAW_site1"", ""value"": 194.35}",2019-01-17T06:21:16.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP10-10.site1"", ""kpi"": ""rf_retryRate_5GHz"", ""site"": ""RAW_site1"", ""value"": 188.62}",2019-01-17T06:21:16.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP12-14.site1"", ""kpi"": ""rf_retryRate_2.4GHz"", ""site"": ""RAW_site1"", ""value"": 186.09}",2019-01-17T06:21:16.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP12-14.site1"", ""kpi"": ""rf_retryRate_5GHz"", ""site"": ""RAW_site1"", ""value"": 79.06}",2019-01-17T06:21:15.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP14-17.site1"", ""kpi"": ""rf_retryRate_2.4GHz"", ""site"": ""RAW_site1"", ""value"": 192.33}",2019-01-17T06:21:15.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP14-17.site1"", ""kpi"": ""rf_retryRate_5GHz"", ""site"": ""RAW_site1"", ""value"": 112.72}",2019-01-17T06:21:15.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP01-15.site1"", ""kpi"": ""rf_retryRate_2.4GHz"", ""site"": ""RAW_site1"", ""value"": 183.77}",2019-01-17T06:21:15.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP01-15.site1"", ""kpi"": ""rf_retryRate_5GHz"", ""site"": ""RAW_site1"", ""value"": 165.83}",2019-01-17T06:21:15.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP09-15.site1"", ""kpi"": ""rf_retryRate_2.4GHz"", ""site"": ""RAW_site1"", ""value"": 180.51}",2019-01-17T06:21:15.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP09-15.site1"", ""kpi"": ""rf_retryRate_5GHz"", ""site"": ""RAW_site1"", ""value"": 173.04}",2019-01-17T06:21:15.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP03-14.site1"", ""kpi"": ""rf_retryRate_2.4GHz"", ""site"": ""RAW_site1"", ""value"": 199.24}",2019-01-17T06:21:15.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP03-14.site1"", ""kpi"": ""rf_retryRate_5GHz"", ""site"": ""RAW_site1"", ""value"": 147.57}",2019-01-17T06:21:14.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP15-11.site1"", ""kpi"": ""rf_retryRate_2.4GHz"", ""site"": ""RAW_site1"", ""value"": 186.24}",2019-01-17T06:21:14.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP15-11.site1"", ""kpi"": ""rf_retryRate_5GHz"", ""site"": ""RAW_site1"", ""value"": 184.65}",2019-01-17T06:21:14.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP13-14.site1"", ""kpi"": ""rf_retryRate_2.4GHz"", ""site"": ""RAW_site1"", ""value"": 175.25}",2019-01-17T06:21:13.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP13-14.site1"", ""kpi"": ""rf_retryRate_5GHz"", ""site"": ""RAW_site1"", ""value"": 132.29}",2019-01-17T06:21:13.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP08-14.site1"", ""kpi"": ""rf_retryRate_5GHz"", ""site"": ""RAW_site1"", ""value"": 146.11}",2019-01-17T06:21:13.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP03-01.site1"", ""kpi"": ""rf_retryRate_5GHz"", ""site"": ""RAW_site1"", ""value"": 7.01}",2019-01-17T06:21:13.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP13-15.site1"", ""kpi"": ""rf_retryRate_5GHz"", ""site"": ""RAW_site1"", ""value"": 161.01}",2019-01-17T06:21:13.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP15-14.site1"", ""kpi"": ""cpuUtilization"", ""site"": ""RAW_site1"", ""value"": 0.0}",2019-01-17T06:21:13.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP07-09.site1"", ""kpi"": ""rf_retryRate_2.4GHz"", ""site"": ""RAW_site1"", ""value"": 177.98}",2019-01-17T06:21:13.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP07-10.site1"", ""kpi"": ""rf_retryRate_2.4GHz"", ""site"": ""RAW_site1"", ""value"": 25.74}",2019-01-17T06:21:13.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP07-10.site1"", ""kpi"": ""rf_retryRate_5GHz"", ""site"": ""RAW_site1"", ""value"": 147.91}",2019-01-17T06:21:13.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP07-09.site1"", ""kpi"": ""rf_retryRate_5GHz"", ""site"": ""RAW_site1"", ""value"": 122.48}",2019-01-17T06:21:13.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP01-12.site1"", ""kpi"": ""rf_retryRate_5GHz"", ""site"": ""RAW_site1"", ""value"": 122.22}",2019-01-17T06:21:13.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP04-19.site1"", ""kpi"": ""rf_retryRate_5GHz"", ""site"": ""RAW_site1"", ""value"": 1.23}",2019-01-17T06:21:13.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP15-14.site1"", ""kpi"": ""rf_retryRate_5GHz"", ""site"": ""RAW_site1"", ""value"": 94.29}",2019-01-17T06:21:13.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP01-01.site1"", ""kpi"": ""rf_retryRate_5GHz"", ""site"": ""RAW_site1"", ""value"": 0.0}",2019-01-17T06:21:13.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP09-13.site1"", ""kpi"": ""rf_retryRate_5GHz"", ""site"": ""RAW_site1"", ""value"": 168.34}",2019-01-17T06:21:13.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP03-18.site1"", ""kpi"": ""rf_retryRate_5GHz"", ""site"": ""RAW_site1"", ""value"": 107.69}",2019-01-17T06:21:13.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP08-11.site1"", ""kpi"": ""rf_retryRate_2.4GHz"", ""site"": ""RAW_site1"", ""value"": 196.82}",2019-01-17T06:21:13.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP08-11.site1"", ""kpi"": ""rf_retryRate_5GHz"", ""site"": ""RAW_site1"", ""value"": 163.64}",2019-01-17T06:21:13.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP13-10.site1"", ""kpi"": ""rf_retryRate_5GHz"", ""site"": ""RAW_site1"", ""value"": 151.54}",2019-01-17T06:21:12.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP05-10.site1"", ""kpi"": ""rf_retryRate_5GHz"", ""site"": ""RAW_site1"", ""value"": 195.13}",2019-01-17T06:21:12.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP04-10.site1"", ""kpi"": ""rf_retryRate_2.4GHz"", ""site"": ""RAW_site1"", ""value"": 192.12}",2019-01-17T06:21:12.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP04-10.site1"", ""kpi"": ""rf_retryRate_5GHz"", ""site"": ""RAW_site1"", ""value"": 150.5}",2019-01-17T06:21:12.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP04-08.site1"", ""kpi"": ""rf_retryRate_5GHz"", ""site"": ""RAW_site1"", ""value"": 189.94}",2019-01-17T06:21:12.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
"{""device"": ""AP13-12.site1"", ""kpi"": ""rf_retryRate_5GHz"", ""site"": ""RAW_site1"", ""value"": 178.84}",2019-01-17T06:21:12.000+0500,10.11.132.9:8088,matrix,metric,raw_site1,,
